CustomerId,Surname,Age,GenderID,EstimatedSalary,GeographyID,Bank DOJ
15661656,Onwumelu,38,1,107673.35,1,07-04-2018
15631217,Young,40,1,33607.72,1,10-12-2019
15588955,Mazzi,43,2,141035.65,3,01-01-2017
15758252,Toscano,45,2,115719.08,3,06-09-2019
15740223,Walton,51,1,86128.21,3,24-02-2016
15805413,Chiang,31,2,147668.64,1,21-03-2016
15635116,Burgos,60,1,177480.45,2,08-04-2016
15764892,Spinelli,51,2,190937.09,2,09-04-2016
15795936,Lung,50,1,84531.79,1,27-05-2016
15655232,Noble,35,1,161133.4,3,12-09-2016
15640133,Pai,34,2,185555.63,1,25-11-2016
15751524,Chigozie,36,2,33075.24,3,26-11-2016
15670552,Peavy,31,2,39806.75,1,05-02-2017
15623966,Yermakov,35,2,26389.92,1,11-02-2017
15752193,Burton,34,1,12162.76,2,25-04-2017
15607269,Costa,49,2,167237.94,3,13-06-2017
15700752,Pugliesi,32,2,52067.37,1,27-07-2017
15777901,Lindell,43,2,184006.36,3,18-09-2017
15639117,Sorenson,34,2,582.59,2,19-09-2017
15720203,Arcuri,28,1,143274.41,2,29-09-2017
15586236,Banks,31,1,54474.48,1,07-12-2017
15676645,Parry,45,1,121428.2,1,17-12-2017
15715988,Cockett,35,1,79704.12,1,26-12-2017
15603749,Galkina,53,2,41055.71,1,27-01-2018
15608956,Su,33,1,41590.4,1,12-03-2018
15733872,Marino,33,2,54019.93,3,17-03-2018
15666982,Spears,38,2,76053.07,3,12-04-2018
15602647,Cunningham,39,1,184977.2,3,16-04-2018
15623063,Taylor,35,1,127678.95,3,07-06-2018
15682928,Chiazagomekpere,39,1,1243.97,2,16-06-2018
15729246,Hardacre,31,1,76326.67,2,01-07-2018
15588928,Maslow,47,1,145338.61,1,06-07-2018
15803352,Scott,33,1,57751.21,3,13-07-2018
15607485,Wakelin,29,2,138880.24,2,12-07-2018
15656249,Esposito,34,2,136120.29,1,28-08-2018
15761783,Shah,41,1,167621.18,1,22-09-2018
15716605,Chukwufumnanya,24,2,173276.62,3,30-09-2018
15757425,Fleming,38,2,99661.46,1,21-10-2018
15603096,Lori,33,1,66333.56,1,09-11-2018
15588580,Kennedy,36,2,70240.79,3,28-11-2018
15770539,Walters,30,1,113553.42,1,31-01-2019
15572022,Han,36,2,690.84,1,31-03-2019
15571843,Lawrence,24,1,98802.76,2,11-04-2019
15752502,Cooke,41,1,130661.95,1,31-05-2019
15609058,Wan,23,1,116378.82,1,12-07-2019
15775108,Lo Duca,34,1,186052.15,1,17-07-2019
15708904,Yermakova,37,2,100101.06,1,01-08-2019
15600086,Combs,48,1,169952.82,1,05-09-2019
15814675,Chien,39,2,61792.76,3,12-09-2019
15572777,Meng,47,1,37973.13,2,17-09-2019
15585106,Calabresi,38,2,188974.81,3,27-09-2019
15738936,Stevenson,29,1,86334.64,3,25-09-2019
15750970,Davidson,40,1,152845.99,2,19-10-2019
15725772,Ch'in,36,2,146652.11,2,09-11-2019
15692106,Rose,25,2,45482.04,2,10-11-2019
15791533,Ch'ien,42,1,168816.73,2,01-12-2019
15715715,Artyomova,38,1,59297.34,2,13-12-2019
15785576,Mayrhofer,71,1,125848.88,3,12-12-2019
15798834,Yefremov,32,2,76264.27,2,18-12-2019
15744127,Kosovich,37,2,3939.87,1,19-12-2019
15637427,Lu,25,2,15306.29,2,12-12-2018
15576990,Taplin,25,2,58214.79,3,28-09-2016
15615352,Ebelechukwu,31,1,35877.03,1,26-11-2016
15647333,Fleming,27,1,21254.06,1,12-11-2018
15572050,Yefimov,48,1,24533.89,3,15-04-2017
15581370,Andreyeva,38,1,23531.5,2,13-08-2019
15813503,Pickering,37,1,89099.18,2,26-03-2017
15769783,Allan,37,1,807.06,2,16-11-2016
15793135,Wang,24,2,121592.5,3,02-01-2017
15599182,Reynolds,33,2,4700.66,2,16-05-2017
15689517,Hales,27,1,161909.95,1,23-04-2018
15641366,Y?an,61,1,90389.61,3,20-02-2019
15588859,Rowley,44,2,2919.21,2,30-11-2019
15732293,Chia,31,1,99086.74,2,15-04-2017
15568032,Moore,31,1,163170.32,3,25-08-2017
15623525,Copeland,31,1,72757.33,2,15-12-2017
15606601,Rishel,22,2,73286.8,1,22-07-2018
15800811,Wan,40,1,146056.29,1,14-10-2019
15610711,Eluemuno,40,2,167673.37,3,07-01-2016
15809654,Hsia,46,2,146011.55,1,03-09-2018
15576077,Kelly,27,2,103381.47,1,05-10-2016
15643378,Muir,42,1,83022.92,1,20-10-2018
15566790,McIntyre,28,1,46041.08,1,25-03-2019
15774402,Donaldson,36,1,182843.24,2,04-04-2017
15694641,Wright,59,2,171364.18,2,08-09-2018
15605916,Uvarova,50,2,183399.12,1,06-02-2019
15812356,Doherty,40,2,152883.95,3,05-01-2019
15644179,Allen,39,2,50560.45,1,18-11-2016
15771674,Ma,39,2,54702.66,2,28-09-2019
15623314,Tucker,59,2,78365.75,3,01-06-2018
15613292,Ch'eng,21,1,68666.63,1,19-01-2019
15813871,Hs?,47,1,151375.73,1,26-08-2016
15759480,H?,40,2,19959.67,1,01-01-2018
15587712,Chimaijem,36,1,26955.72,1,06-05-2018
15671165,Esomchi,66,2,76267.59,1,28-08-2018
15620746,Lorenzo,42,1,100998.5,1,04-12-2018
15706537,Pirogov,59,2,191070.01,3,27-08-2019
15589312,Larkin,30,1,176858.5,1,20-12-2019
15741180,Eddy,54,1,45325.26,1,21-08-2016
15733888,Sells,36,2,190958.48,2,31-03-2016
15798532,Crawford,32,1,78896.59,1,24-02-2016
15577359,Bezrukov,47,1,121964.46,2,04-12-2016
15614936,Mancini,49,2,11144.4,2,25-09-2019
15747647,Iadanza,27,2,144181.48,2,30-12-2017
15588566,Wilkinson,33,1,32757.55,2,30-04-2016
15570141,P'eng,34,2,80320.3,1,17-09-2017
15800793,St Clair,39,2,185830.72,3,30-09-2017
15572415,Preston,34,1,160095.31,1,10-12-2017
15635125,Findlay,63,1,52198.84,2,09-11-2018
15636551,Nixon,29,2,31811.44,1,15-09-2019
15600912,Gorshkov,32,1,104181.78,3,21-04-2017
15768476,Chukwubuikem,31,1,67667.19,2,23-06-2017
15650266,Medvedeva,39,1,193974.47,3,17-10-2017
15621004,Chukwuhaenye,32,1,198055.94,1,06-05-2018
15748352,Endrizzi,34,1,43249.67,2,17-06-2018
15788920,Ch'ang,32,2,55218.02,3,04-08-2018
15743236,Piccio,61,2,131305.37,1,15-12-2016
15637717,Lockington,41,1,43117.1,3,04-10-2017
15635500,Seleznyov,75,1,186655.11,3,01-01-2016
15634792,Weston,40,2,33266.29,1,26-06-2018
15607560,Groom,39,2,555.28,1,08-06-2019
15727177,Manfrin,42,1,150944.31,1,10-06-2016
15774358,Robertson,59,1,72846.58,3,24-11-2016
15791304,Ch'ang,25,1,35279.74,3,31-01-2016
15603328,Lucchesi,27,1,2101.89,1,22-07-2018
15804937,Cambage,50,1,94949.84,1,01-11-2018
15804142,Tan,57,2,99061.75,2,20-09-2019
15608845,Tao,38,2,74692.06,2,20-11-2019
15702434,Hsieh,30,2,116692.8,1,04-11-2016
15632609,Burdekin,39,2,32824.15,1,12-11-2016
15603550,Longo,37,2,139607.61,3,15-12-2016
15755239,Maughan,32,1,115525.13,3,03-06-2017
15670528,Franz,43,1,20955.03,3,14-07-2017
15732704,Piazza,25,1,52341.15,2,27-10-2018
15589019,Morant,33,2,159813.18,2,05-11-2018
15677796,Becher,47,1,169935.46,3,29-04-2019
15760177,Lombardi,37,1,146033.52,2,07-11-2019
15636595,Loton,37,1,153122.73,2,29-08-2016
15737275,Conti,39,1,60335.24,1,06-02-2016
15672905,Sani,40,2,163757.29,2,15-08-2016
15753955,Lori,34,1,156648.81,2,14-04-2019
15708504,Wong,50,1,176471.78,3,23-09-2018
15592451,Lombardi,32,1,5388.3,1,28-12-2019
15790455,Obialo,50,2,93332.64,1,16-03-2019
15572174,Mazzi,29,1,71192.82,1,27-09-2019
15656330,Von Doussa,32,2,170309.19,2,23-01-2019
15569626,Miller,35,1,109794.31,2,27-12-2019
15608726,Miracle,24,1,166310.82,1,14-11-2017
15637366,Su,25,2,126728.27,3,29-05-2017
15778049,Wyatt,29,1,30338.94,3,11-12-2017
15727421,Anayolisa,38,2,37935.83,1,20-06-2019
15688865,Wade,35,2,25329.48,1,18-11-2019
15751032,Enemuo,37,2,49676.33,3,08-03-2019
15734737,Bruno,56,1,169498.61,1,07-09-2018
15746515,Greece,36,1,26500.29,1,26-09-2018
15664311,Yang,28,1,166458.41,3,07-09-2018
15708139,Brown,40,2,181294.39,1,26-11-2018
15768574,Anderson,58,1,21768.21,2,06-09-2019
15738018,Johnston,40,1,72849.29,1,07-05-2016
15699753,Zakharov,41,1,24499.97,1,06-05-2017
15703199,Golibe,38,1,98994.92,2,05-05-2017
15627830,Nikitina,30,2,141446.01,3,13-06-2019
15570855,Leonard,38,1,77864.41,1,09-12-2019
15772503,Burns,33,2,115115.32,1,05-02-2017
15584453,Burtch,32,1,168605.96,2,04-12-2017
15710111,Clark,33,1,38550.4,1,02-02-2019
15618562,Woodward,40,2,160618.61,3,20-01-2019
15706764,Spencer,35,2,3701.63,1,30-11-2016
15798737,Chao,38,1,88659.44,1,24-09-2019
15712608,Costa,42,2,44273.91,3,03-06-2019
15636736,McLachlan,53,2,156495.39,1,23-08-2017
15703544,Hung,34,1,182988.94,2,23-04-2019
15815645,Akhtar,37,1,175082.2,1,26-09-2017
15705739,Toscani,32,1,148811.14,3,22-03-2018
15709643,Gray,32,1,85901.09,1,15-10-2016
15669805,Warren,31,2,199255.32,3,07-10-2018
15737489,Ramsden,46,2,107973.44,2,23-07-2016
15775131,Bartlett,32,1,128028.6,2,16-11-2016
15765283,Wenz,40,2,104610.86,3,26-03-2017
15628715,Kisch,36,2,69676.55,1,21-04-2017
15813283,Mai,34,2,35982.42,1,15-08-2017
15745716,McGregor,53,1,117939.17,2,16-05-2018
15598485,Pinto,40,1,95140.62,2,05-09-2018
15696552,Newman,21,2,167682.57,1,27-01-2019
15754569,Pagnotto,57,1,56562.57,1,07-06-2019
15701741,Williams,39,2,90305.97,1,01-11-2016
15572631,Ndubuisi,25,1,109895.16,1,23-06-2017
15636069,Plummer,28,1,1843.24,2,09-07-2017
15682467,Chimezie,36,2,102747.02,1,06-11-2017
15790744,Nash,34,2,97465.89,1,24-09-2018
15625023,Onochie,40,1,105352.55,1,26-09-2018
15731267,Rizzo,37,1,85801.77,1,08-12-2018
15742879,Boni,38,1,69370.05,2,05-05-2019
15757015,Davies,41,2,176945.96,3,11-08-2019
15770711,Lu,28,2,21597.2,3,31-03-2019
15569430,Burrows,36,2,152039.67,2,30-12-2016
15617304,Ershova,40,1,111893.09,1,14-08-2018
15704466,Udokamma,34,2,195074.62,1,07-05-2016
15664681,Aitken,35,2,15959.01,1,08-01-2018
15605534,Turnbull,51,2,72628.84,3,24-10-2016
15792473,Reilly,50,2,64157.24,3,05-11-2018
15802625,Hardy,48,1,23860.5,3,28-12-2018
15766017,Brookman,58,1,85687.09,3,30-01-2019
15762172,Kerr,39,2,179451.42,1,23-10-2017
15728333,McBurney,43,1,93180.09,1,08-11-2017
15792868,Mickey,69,1,157097.09,1,23-11-2016
15605698,Harrison,58,1,80344.96,1,21-03-2016
15777060,Olszewski,33,2,26080.54,1,15-07-2017
15626243,Chijioke,30,1,31406.93,1,03-10-2017
15719898,Young,36,1,32044.64,1,08-09-2019
15599976,Bellasis,27,2,132734.87,1,05-10-2019
15752809,De Mestre,43,1,61602.42,2,20-12-2019
15589698,De Luca,42,1,41304.44,3,27-10-2017
15609977,Mundy,47,1,57962.41,1,08-01-2016
15750121,Tung,38,1,42862.82,1,11-07-2017
15734177,Donahue,33,1,152992.04,1,06-08-2018
15781347,Okagbue,41,2,91193.65,1,21-09-2019
15592025,Nnaemeka,53,1,130132.41,1,26-09-2019
15670163,Verjus,27,2,88751.45,1,26-04-2019
15765402,H?,39,2,104118.93,1,26-12-2016
15624343,Napolitani,50,2,42028.16,2,08-06-2017
15602354,Ginikanwa,33,1,75632.78,3,19-11-2017
15579183,Spaull,64,1,53710.23,1,24-09-2018
15584899,Siciliani,35,2,13066.3,1,23-02-2019
15723658,Voronina,30,2,152417.97,2,03-10-2019
15803965,Tang,55,1,3299.01,1,05-11-2019
15682489,Crumbley,27,1,198091.81,1,25-11-2019
15813645,Hamilton,36,2,103934.12,1,06-12-2019
15766787,Piazza,35,2,70403.65,1,01-11-2018
15687171,Birch,34,1,102179.86,2,09-04-2017
15690744,Custance,43,1,30375.18,1,26-11-2017
15707974,Anayochukwu,38,2,184796.84,2,25-12-2017
15673084,Galkin,38,1,166264.89,2,04-09-2019
15814772,Adams,49,1,88391.97,3,09-06-2018
15743709,Toomey,30,1,115186.97,1,23-09-2017
15610343,Marshall-Hall,37,2,13935.53,1,01-09-2018
15737414,Shen,35,1,83910.4,1,06-09-2018
15788480,Pagnotto,33,2,34712.34,3,04-11-2018
15568519,Wood,41,1,13871.34,1,30-06-2019
15792453,More,42,2,139494.75,2,25-07-2019
15658100,Piccio,42,2,140724.64,1,12-08-2019
15695197,Tochukwu,25,2,20682.46,3,19-10-2019
15749807,Graham,31,2,124202.26,2,30-10-2019
15773876,Tung,34,2,159638.77,1,08-11-2019
15591698,P'eng,49,2,171056.65,3,01-12-2019
15712813,Nevzorova,43,1,25333.03,3,17-06-2017
15763898,Toscani,46,2,29372.62,2,07-06-2018
15793324,McKenzie,32,1,38533.79,2,02-11-2018
15757759,Okwuoma,28,2,156122.13,2,26-04-2019
15796230,Morley,36,2,57904.22,3,14-11-2017
15611729,Kerr,39,1,31257.1,3,24-06-2016
15709531,Harding,38,1,193214.05,1,20-01-2018
15650751,Butler,30,2,137757.69,1,27-07-2018
15641413,Crawford,49,2,13308.2,3,21-12-2018
15753840,Brown,32,2,132861.9,2,17-10-2019
15669994,Greece,31,2,125083.29,3,03-12-2018
15695301,Matthews,44,1,12405.2,2,06-10-2019
15792004,Heath,26,2,37697.29,2,08-11-2016
15603035,Vincent,34,1,105599.65,1,16-07-2018
15717286,Sal,40,2,142783.98,2,23-04-2016
15577107,Milne,22,2,168412.07,2,26-11-2017
15754747,Bazile,33,1,184036.47,3,08-10-2018
15705676,Wardle,35,2,48478.47,1,26-06-2019
15751912,Lilly,36,1,3896.08,1,25-08-2016
15677336,Aitken,57,1,132370.75,3,30-12-2016
15684395,Enderby,45,2,128260.86,2,27-10-2017
15659949,Chiu,31,1,106534.15,1,02-09-2018
15812422,Ugorji,41,1,102515.42,1,26-11-2018
15806941,Sharpe,60,1,83643.87,1,24-12-2018
15637690,Houghton,34,2,138906.85,3,15-06-2019
15632882,Konovalova,37,1,29995.83,3,19-09-2019
15807107,Patel,32,1,164081.42,1,29-10-2019
15661034,Ngozichukwuka,29,2,187976.88,3,15-11-2019
15811958,Medland,44,1,158171.36,3,24-04-2019
15785167,Padovano,29,1,155711.64,2,04-07-2019
15646720,Tsui,55,2,85890.75,2,04-08-2019
15658614,H?,38,2,83844.79,3,06-09-2019
15704657,Denman,39,1,41777.9,1,09-09-2019
15567147,Ratten,40,1,81908.09,2,14-11-2019
15701319,Baxter,37,2,139377.24,3,24-07-2016
15745266,Norman,55,1,73562.05,2,15-10-2016
15650437,Shen,32,1,165786.1,3,18-11-2016
15764314,Reilly,36,1,174921.91,3,26-11-2016
15612594,Ifeanacho,25,1,120790.02,2,13-12-2016
15593501,Graham,36,2,56092.51,1,18-02-2017
15804150,Lysaght,34,1,158816.03,1,20-07-2017
15649297,T'ang,62,2,125660.99,1,25-11-2017
15641110,Abron,41,1,128400.62,1,19-10-2018
15660608,Chimaraoke,44,1,107181.22,1,21-01-2019
15806570,Y?an,53,2,77203.72,1,10-03-2019
15715345,Sergeyeva,25,1,129740.11,2,27-11-2019
15755521,Ma,48,2,187604.97,1,21-03-2016
15579074,Obiajulu,38,1,184754.26,3,26-09-2019
15641158,Belcher,32,1,63981.37,3,10-11-2019
15752507,K?,60,1,192831.67,3,23-12-2018
15597983,Brown,69,1,70849.47,1,27-07-2018
15586069,Abernathy,30,2,27914.95,1,10-07-2019
15655082,Pape,48,2,173568.3,1,08-11-2018
15720155,Tao,29,1,9324.31,3,17-11-2017
15582116,Ma,45,2,26628.88,3,18-04-2019
15749365,Earle,34,2,145601.8,1,15-01-2016
15632069,Kazantsev,39,1,144496.07,1,08-03-2016
15663134,Uspenskaya,58,1,11779.98,2,18-11-2016
15766683,Coombes,36,1,83983.39,3,27-11-2016
15707219,Hopman,28,2,123318.37,1,15-12-2016
15709232,McKay,47,2,65481.86,3,17-08-2017
15801351,Milanesi,40,1,47728,1,09-11-2018
15578747,Chineze,26,1,59195.05,2,24-09-2016
15675626,Dawson,28,1,98060.51,1,09-11-2017
15583736,Shih,36,1,90106.94,3,05-12-2019
15590011,Hughes,38,1,13549.34,2,04-11-2016
15609913,Clark,46,2,113436.08,1,01-04-2018
15719479,Chukwuhaenye,56,2,42442.21,2,17-09-2018
15575147,Wall,22,1,68297.61,1,20-01-2019
15597309,Howell,36,1,80134.65,2,27-12-2018
15648367,Lo,29,2,96051.1,3,02-07-2019
15758031,Lazarev,38,1,80682.35,2,02-06-2018
15751771,Lowe,32,1,111149.98,3,18-07-2016
15689288,Folliero,26,2,182612.38,1,16-06-2018
15731026,Han,39,2,109201.43,3,22-07-2018
15775809,Holloway,26,2,151146.67,3,17-08-2018
15743076,Pai,29,1,93901.61,2,06-06-2018
15658258,Trejo,43,1,36342.79,1,02-01-2019
15756321,Johnston,52,2,98302.57,2,27-09-2019
15706799,Macknight,44,1,84972.9,2,15-11-2019
15775703,Lo,26,1,108747.12,1,23-02-2019
15642636,Glossop,29,1,21862.19,1,13-10-2017
15704651,Bishop,26,1,121551.93,1,09-03-2017
15806771,Yefremova,40,2,177065.24,1,12-03-2018
15566735,Obialo,36,2,140460.01,3,18-07-2018
15681671,Nkemjika,28,1,35337.31,3,18-11-2019
15775949,Trevisani,38,2,193502.93,1,17-12-2018
15586752,Parkes,33,1,32174.03,3,25-06-2019
15582519,Seleznyov,47,1,5811.9,1,15-09-2019
15658233,Naylor,41,2,149593.61,1,06-07-2017
15755330,Forbes,41,1,37439.9,3,10-08-2018
15605072,Douglas,43,2,142763.51,1,03-11-2019
15617538,Nwankwo,40,1,45038.74,2,08-04-2016
15591428,Myers,29,1,172097.4,1,08-04-2017
15692142,Rogova,48,2,180344.69,3,04-05-2018
15692931,Hsing,22,1,37392.56,1,11-06-2018
15781127,Giordano,33,2,36864.05,2,13-12-2019
15677136,Okwukwe,23,2,132418.59,1,23-09-2016
15677828,Chalmers,34,2,60894.26,1,20-05-2019
15567897,Chiazagomekpere,23,1,143913.33,3,27-09-2016
15793641,Evseyev,70,2,172240.27,1,12-07-2017
15678333,Parry-Okeden,26,2,86619.77,1,13-07-2017
15630511,Picot,33,2,164074.89,1,05-04-2019
15792627,Reid,33,2,69039.43,2,16-09-2018
15717191,Ferri,49,1,132468.76,1,21-06-2016
15625716,Genovesi,33,2,65316.5,1,21-07-2018
15710053,Neumayer,44,2,57164.19,3,15-12-2019
15580043,Murray,22,2,34397.08,2,19-09-2016
15601410,Tien,46,2,177431.59,2,16-09-2018
15684669,Parkes,41,2,142009.46,1,14-10-2019
15619083,Yip,35,2,80618.47,1,08-12-2019
15692207,Ingle,53,2,124218.27,1,11-05-2019
15730705,Chidubem,37,1,85286.3,1,31-03-2019
15749688,Lu,32,1,40889.14,1,04-10-2017
15728542,Vorobyova,71,2,107236.87,1,04-08-2019
15760063,Chiedozie,23,1,168085.97,2,16-11-2016
15658982,Napolitani,28,2,146663.43,3,15-11-2016
15758769,Coffey,44,2,4791.8,1,31-12-2016
15778481,Chigbogu,59,1,120819.58,1,16-05-2018
15661162,Akabueze,49,1,114539.67,2,17-11-2016
15568164,Istomin,34,2,154000.99,1,04-04-2017
15601569,Ndubueze,40,2,137980.58,1,30-11-2017
15772383,Toscani,36,1,83343.73,1,05-04-2018
15667456,Ross,62,1,82195.15,2,07-09-2018
15672983,Fernando,27,2,149550.95,2,07-10-2017
15799534,McClaran,71,1,197688.5,1,31-07-2017
15582847,Yermakova,26,1,72929.96,1,23-11-2017
15612478,Somadina,51,1,171045.35,1,20-03-2017
15709621,Wan,31,1,27731.05,1,01-10-2018
15802009,Mazzi,33,2,126131.9,1,13-12-2018
15698816,Tuan,33,2,103931.49,2,22-04-2019
15574830,Townsley,58,1,147635.33,3,07-09-2019
15603082,Yashina,51,1,61961.57,1,10-05-2016
15685947,Henderson,42,1,125435.47,3,14-09-2016
15643048,Mueller,66,1,42240.54,1,28-02-2017
15807568,Wright,50,1,57942.88,1,23-03-2019
15597591,Lung,29,1,153419.62,1,16-11-2019
15747558,Bryant,38,2,189727.12,2,22-05-2017
15756655,Madukaife,34,2,165385.55,1,20-08-2018
15589949,Maclean,34,1,19687.99,2,23-09-2019
15601012,Abdullah,60,2,39473.63,1,03-12-2019
15724269,Yao,25,1,144723.38,1,10-12-2019
15567506,Cheatham,40,2,194895.57,3,17-11-2019
15791877,Gallagher,34,1,77271.91,3,28-11-2019
15794360,Hao,70,2,105096.82,3,10-10-2019
15686538,Nixon,41,2,176780.39,1,20-12-2019
15585985,Wang,48,1,153786.46,1,08-09-2018
15699257,Kerr,42,1,43612.06,2,25-08-2019
15804104,Romani,28,1,79479.74,1,22-10-2016
15727619,Lock,46,2,92320.37,3,24-11-2018
15740237,Millar,36,1,193201.86,3,10-12-2016
15801436,K'ung,42,1,126353.13,1,22-11-2018
15705735,Onyekachi,43,1,135008.92,2,19-04-2019
15649359,Somayina,36,1,17135.6,1,21-09-2019
15624892,Dennis,37,1,60651.77,3,29-09-2017
15784918,Brown,35,1,188343.05,3,08-12-2017
15584785,Ogochukwu,37,1,23291.83,1,23-04-2016
15797197,Macleod,29,1,64443.75,2,18-04-2017
15574858,Page,37,1,287.99,1,05-09-2019
15794101,Barese,48,2,137961.41,1,09-11-2017
15743245,Agafonova,42,1,72169.95,1,04-11-2018
15791535,Caraway,28,1,39608.58,1,24-08-2016
15605215,Stevenson,48,1,175458.21,1,23-04-2017
15771749,Duncan,38,2,89524.83,3,20-02-2019
15616833,Wang,27,1,13221.25,2,03-10-2016
15750728,Kaur,42,2,102889.34,2,11-12-2016
15769353,Jenkins,40,2,166468.21,1,23-10-2017
15770091,Edwards,28,1,27149.27,3,08-05-2018
15716420,Kelly,39,1,59601.15,2,08-06-2019
15740602,Boyle,27,2,22026.18,3,07-11-2019
15796071,Loane,29,1,153059.62,2,27-11-2019
15811389,Padovano,35,2,167313.07,3,29-01-2016
15783875,Li Fonti,34,2,12833.96,1,01-09-2016
15671800,Robinson,20,1,197582.79,1,08-12-2019
15677288,Geach,50,1,4033.39,1,03-11-2017
15633525,Payne,29,1,125877.22,1,12-08-2017
15634606,Chinonyelum,52,1,176913.42,2,26-02-2018
15579207,Watkins,37,1,105476.65,1,27-02-2019
15619892,Page,18,1,59172.42,2,19-10-2019
15567778,Genovese,54,2,108731.02,3,27-09-2019
15711750,Watson,34,2,175310.38,1,12-12-2018
15751084,Mancini,29,2,38170.04,1,04-12-2017
15768945,Chibueze,27,1,105887.04,1,03-09-2018
15586931,Hunter,39,1,95625.03,2,04-02-2016
15636353,Buchi,35,1,9541.15,2,18-03-2016
15623858,Charteris,45,1,148516.79,1,09-06-2017
15703354,Aksenov,33,2,113907.8,1,15-02-2018
15663987,Wright,30,1,164647.72,2,14-08-2018
15780805,Lu,35,2,98621.04,1,12-10-2018
15768566,K?,34,1,37479.97,1,19-07-2019
15643229,Hou,31,2,15846.42,1,16-11-2019
15754940,Descoteaux,43,1,5104.08,2,28-09-2018
15676576,Stephenson,43,2,61937.6,1,30-11-2018
15800068,Cooper,46,2,170008.74,2,13-09-2019
15648030,Crump,33,2,165000.68,2,26-07-2017
15668594,Diggs,25,2,76197.05,3,31-03-2016
15728709,Shih,40,1,118045.98,3,01-10-2018
15724181,Hudson,47,1,157360.9,2,02-10-2017
15647546,Carvosso,40,2,196226.38,3,29-11-2019
15702601,Wyatt,30,1,44384.57,3,16-10-2019
15567725,Kodilinyechukwu,46,2,72993.65,1,13-11-2017
15674179,Vorobyova,34,1,124571.09,3,16-09-2018
15686957,Piccio,35,1,43640.16,3,16-03-2016
15607690,Hsing,47,1,31121.42,3,25-12-2018
15806546,Lucas,46,1,22372.78,2,13-11-2019
15632850,T'ang,37,1,170338.35,1,26-07-2018
15709016,North,47,2,158845.49,3,12-01-2016
15638068,Thompson,32,1,67926.18,2,30-04-2019
15749345,Simpson,22,2,194783.12,1,10-04-2017
15791321,Nwora,58,2,176036.01,2,21-04-2017
15699095,Chandler,24,2,198826.03,1,15-12-2019
15638329,Uspensky,25,1,168683.57,3,17-01-2017
15575445,Ferguson,41,1,6936.27,2,19-05-2018
15752622,Kerr,32,2,179230.23,1,13-04-2016
15774507,Furneaux,39,2,103421.91,1,29-04-2016
15570857,Kambinachi,39,2,147578.26,3,22-05-2016
15599386,Black,28,1,130504.49,3,15-07-2016
15744913,Chizoba,36,1,16149.13,2,14-07-2016
15647292,Peng,63,1,118862.08,1,17-09-2016
15728838,Leach,45,1,143397.14,1,29-10-2016
15584704,Chiazagomekpele,48,1,137959,1,01-11-2016
15749068,Nickson,40,2,93702.96,1,13-12-2016
15622985,Lin,39,2,172939.3,1,08-01-2017
15587676,Alexeieva,30,1,108162.13,1,17-01-2017
15779496,Sykes,64,1,35896.09,1,26-07-2017
15733460,Martin,36,1,104852.6,2,20-08-2017
15711457,Herz,28,2,188850.89,1,23-08-2017
15795290,Nikitina,42,2,28615.8,1,30-10-2017
15611223,Ko,38,2,172001.44,3,31-12-2017
15794159,Highett,26,2,60116.57,1,24-03-2018
15780677,Jackson,59,2,170528.63,1,08-05-2018
15690175,Ball,45,1,189683.7,2,27-05-2018
15722599,Nelson,37,2,49734.94,1,26-05-2018
15569976,Woronoff,65,1,121529.59,3,04-06-2018
15707011,Morrison,47,1,71071.47,1,26-06-2018
15702277,Smith,34,1,142995.32,1,07-09-2018
15801915,Rendall,31,2,13054.25,1,24-11-2018
15580213,McIntyre,43,2,89402.54,1,02-01-2019
15637947,Wei,32,1,111241.37,2,10-04-2019
15715888,Allardyce,38,2,119638.85,1,06-05-2019
15732967,Cremonesi,19,1,151581.79,1,26-08-2019
15737047,Weatherford,45,2,73881.68,1,08-09-2019
15694039,Jen,46,2,176902.83,3,02-10-2019
15649457,Macleod,41,1,7034.94,3,16-10-2019
15742809,Mironova,29,2,122547.58,2,18-11-2019
15637829,Sharpe,34,2,161559.12,1,08-12-2019
15633194,Osborne,41,2,137510.41,1,06-12-2019
15611635,Chu,39,2,185366.56,2,12-12-2019
15638774,Chong,40,2,182224.14,2,11-12-2019
15722037,Alvarez,36,1,42581.04,3,14-06-2019
15672930,Palerma,37,1,31921.95,2,15-12-2017
15668774,Chiemenam,23,2,102460.84,3,28-06-2019
15780966,Pritchard,32,2,109681.29,1,22-05-2016
15659694,Wallis,53,2,106345.05,3,06-12-2019
15624424,Palerma,49,2,102472.9,2,09-03-2017
15708713,Hill,35,1,36249.76,1,08-04-2016
15755405,Hudson,43,1,32996.89,1,05-11-2016
15647570,Chung,45,1,195123.94,3,31-05-2017
15684348,Zhdanova,63,1,57014.43,1,20-08-2017
15702541,Fraser,59,2,159483.76,1,23-08-2017
15646942,Meng,39,2,100929.59,2,03-04-2018
15748920,Cherkasova,49,2,12513.07,1,17-04-2018
15694581,Rawlings,42,1,74900.9,2,17-08-2018
15643215,Jen,38,1,137111.89,3,07-09-2018
15649060,Chien,31,2,60212.51,3,21-03-2019
15774258,Gorbunov,40,1,187343.4,1,19-05-2019
15731553,Lucas,23,1,183284.53,1,30-06-2019
15617029,Young,30,2,8125.39,2,16-09-2019
